9,5,84.9185,10,3.29132,65.0177,99.2456,0.365052
9,5,84.9185,20,2.52292,91.6758,98.0729,0.662451
9,5,84.9185,30,1.20724,96.8507,95.6342,1.17994
9,5,84.9185,40,0.524051,106.892,89.816,2.20859
