6,4,62.5,0.01,29.7578,2284.37,40.1779,57.2237
6,4,312.5,0.01,13.6605,5406.09,19.5119,74.2322
6,4,500,0.01,12.9328,4925.64,17.0716,76.981
6,4,625,0.01,21.4667,2823.31,54.5814,42.7602
6,4,1250,0.01,8.76096,423.876,54.2243,43.0072
6,4,3125,0.01,0.34688,449.448,30.8511,67.0213
